root/EastAsia&Pacific,root,65.64372333867539,70.39238900679413,71.6544718623,71.08438729970001,73.4,73.80000000000001,78.9,73.20000000000002,69.55401150049074,69.60000000000002,70.3
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,5.05264772618325,4.77188910148113,4.6486865,4.8610048366,5.1,5.1,5.0,5.0,4.98650344390443,5.0,4.9
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,4.967848,4.8285691244,4.4811730645,4.4,4.5,4.7,0,0,0,3.9
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,3.42194624531928,3.3503657843234302,3.4970948291000004,3.9046586802,4.0,4.2,4.0,3.6,3.70597026241813,3.7,3.7
root/EastAsia&Pacific/China,root/EastAsia&Pacific,3.97994232594212,4.32238683967865,4.278193043,4.321479666,4.5,4.4,4.5,4.6,4.54880485442716,4.5,4.6
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,6.53982924093232,6.637302725925929,6.77957625,6.8173459815,6.6,6.5,6.6,6.5,6.35201268689386,6.4,6.5
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,2.6631936821903,3.0448873437361903,3.3962824572000003,3.6232083658999996,3.6,3.6,3.9,4.0,3.81293197439072,3.8,4.0
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,5.547541411242991,5.2207507132867095,5.173741949,5.1531016113,5.2,5.2,5.2,5.3,5.40094223330098,5.4,5.3
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,5.509666769041769,5.175696614973259,5.0982982929,5.4555258745,5.5,5.5,5.5,5.3,5.23480620384216,5.2,5.2
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,0,0,0,0,0,0,2.6,2.6,2.17843931552611,2.2,2.3
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,5.720171417993339,5.707030049425289,5.5227711188,5.576832330299999,5.7,5.5,5.4,5.6,5.56585090511341,5.6,5.4
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,2.5128205128205097,2.41859514219114,2.9426776104,3.3165313889999997,2.8,3.0,2.6,1.7,1.3885993123054499,1.4,1.4
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,0,0,0,0,0,0,2.6,2.6,2.62268481988173,2.6,0
root/EastAsia&Pacific/NewZealand,root/EastAsia&Pacific,5.43236723672367,5.349343887384039,5.4743794999999995,5.4174761389,5.5,5.5,5.5,5.8,5.46662938293369,5.5,5.5
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,2.8234064252932205,3.15812639960586,3.0038680449,2.7599268876,3.0,3.3,3.4,3.5,3.22093564033508,3.2,2.9
root/EastAsia&Pacific/Singapore,root/EastAsia&Pacific,6.830574256876661,6.77813412844275,6.7812721571,6.764783988,6.8,6.8,6.8,6.7,6.66474054019626,6.7,6.7
root/EastAsia&Pacific/Thailand,root/EastAsia&Pacific,4.65151337792642,4.42491364907355,4.6856631680000005,5.0310059241000005,4.7,4.6,4.5,4.5,4.490343080990691,4.5,4.3
root/EastAsia&Pacific/TimorLeste,root/EastAsia&Pacific,2.1888775361261104,2.239463460237,2.2597030847,0,2.6,2.7,2.4,2.2,0,0,0
root/EastAsia&Pacific/Vietnam,root/EastAsia&Pacific,2.7692251740634197,2.8256551670292,3.2836947328,3.6003325613,3.4,3.4,3.7,3.7,3.9138168440308703,3.9,3.7
root/Europe&CentralAsia,root,189.22234267759765,190.16975664679347,193.30180918419995,199.29289635699996,200.1,200.8,197.89999999999998,197.00000000000006,195.7231061303566,195.89999999999995,192.49999999999997
root/Europe&CentralAsia/Albania,root/Europe&CentralAsia,2.0721662347634098,2.43819400900556,3.2205093234,3.5407745243,3.9,3.7,3.5,3.7,4.15121016869178,4.2,4.1
root/Europe&CentralAsia/Armenia,root/Europe&CentralAsia,2.81578947368421,2.72247371043557,2.9096425287,2.86608865,2.7,3.0,3.0,2.5,2.12559081134417,2.1,2.5
root/Europe&CentralAsia/Austria,root/Europe&CentralAsia,4.97,5.006297287431691,4.9823995187,4.7826962317,4.7,4.9,4.7,4.4,4.01746178588202,4.0,3.9
root/Europe&CentralAsia/Azerbaijan,root/Europe&CentralAsia,4.41176470588235,4.2341419301930205,4.1996207000000005,4.1874191362,4.1,4.0,4.5,4.3,4.25990581881622,4.3,4.7
root/Europe&CentralAsia/Belgium,root/Europe&CentralAsia,6.38395590712664,6.30162436545894,6.3390730146,6.400146575,6.5,6.3,6.3,6.4,6.30819797368013,6.3,6.1
root/Europe&CentralAsia/BosniaandHerzegovina,root/Europe&CentralAsia,1.58178773704146,1.5340535960413102,1.5044469333000001,1.6103776759000001,1.7,1.7,1.8,0,2.04819273948669,2.0,2.1
root/Europe&CentralAsia/Bulgaria,root/Europe&CentralAsia,3.5817510208467698,3.66757972605383,3.6202260766000003,3.7872191458999995,3.8,3.7,3.9,4.2,3.90517836183174,3.9,4.1
root/Europe&CentralAsia/Croatia,root/Europe&CentralAsia,3.2814013709063197,3.35039492435928,3.752489228,3.9974099911,4.0,4.0,4.3,4.6,4.54886001951901,4.5,4.6
root/Europe&CentralAsia/Cyprus,root/Europe&CentralAsia,4.763643467018991,5.19918825555317,5.2534492547000005,5.1076419425,5.1,5.0,4.8,4.9,4.42081545277646,4.4,4.6
root/Europe&CentralAsia/CzechRepublic,root/Europe&CentralAsia,4.280898876404491,4.14928381855929,4.1614030629,4.5877793195,4.7,4.6,4.4,4.0,3.60368441648261,3.6,3.5
