root/EastAsia&PacificAustralia,root,0,0,0,68.0,68.0,68.0,68.0,68.0,77.0,85.0,86.0,86.0,86.0,86.0,86.0,87.0,87.0,85.0,82.0,88.0,91.0,92.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,95.0,95.0
root/EastAsia&PacificBruneiDarussalam,root,73.0,80.0,88.0,94.0,90.0,98.0,99.0,99.0,99.0,99.0,99.0,96.0,92.0,99.0,99.0,99.0,99.0,98.0,99.0,94.0,99.0,99.0,99.0,98.0,99.0,98.0,97.0,97.0,99.0,99.0,94.0,91.0,99.0,96.0,97.0,96.0,98.0
root/EastAsia&PacificCambodia,root,0,0,0,0,27.0,29.0,54.0,53.0,39.0,39.0,34.0,39.0,33.0,36.0,50.0,62.0,56.0,50.0,54.0,63.0,65.0,59.0,52.0,65.0,80.0,79.0,78.0,79.0,89.0,92.0,89.0,83.0,79.0,76.0,80.0,81.0,81.0
root/EastAsia&PacificChina,root,0,0,0,78.0,84.0,88.0,63.0,77.0,95.0,95.0,98.0,92.0,87.0,81.0,75.0,80.0,84.0,83.0,83.0,84.0,84.0,85.0,85.0,85.0,86.0,86.0,93.0,94.0,97.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
root/EastAsia&PacificFiji,root,32.0,40.0,2.0,25.0,22.0,57.0,61.0,64.0,69.0,65.0,84.0,93.0,91.0,96.0,96.0,94.0,94.0,75.0,77.0,79.0,81.0,83.0,85.0,86.0,88.0,90.0,92.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0
root/EastAsia&PacificIndonesia,root,0,0,0,6.0,13.0,26.0,45.0,48.0,51.0,54.0,58.0,61.0,65.0,68.0,66.0,63.0,79.0,77.0,77.0,77.0,76.0,76.0,72.0,74.0,76.0,77.0,79.0,76.0,76.0,74.0,78.0,80.0,82.0,81.0,75.0,75.0,76.0
root/EastAsia&PacificJapan,root,69.0,68.0,66.0,70.0,73.0,73.0,74.0,75.0,76.0,77.0,73.0,71.0,69.0,68.0,81.0,93.0,94.0,94.0,95.0,95.0,96.0,98.0,98.0,98.0,98.0,98.0,97.0,96.0,95.0,94.0,94.0,94.0,96.0,95.0,98.0,96.0,96.0
root/EastAsia&PacificKiribati,root,0,0,0,24.0,8.0,4.0,9.0,14.0,54.0,63.0,75.0,62.0,77.0,89.0,70.0,47.0,64.0,82.0,77.0,62.0,80.0,76.0,88.0,72.0,56.0,85.0,61.0,93.0,72.0,82.0,89.0,90.0,91.0,91.0,88.0,84.0,80.0
root/EastAsia&PacificKoreaDemPeople’sRep,root,29.0,31.0,29.0,30.0,31.0,38.0,44.0,35.0,58.0,99.0,98.0,98.0,99.0,99.0,83.0,67.0,50.0,34.0,49.0,63.0,78.0,92.0,98.0,95.0,95.0,96.0,96.0,99.0,98.0,98.0,99.0,99.0,99.0,99.0,99.0,98.0,99.0
root/EastAsia&PacificKoreaRep,root,4.0,5.0,5.0,33.0,61.0,89.0,89.0,82.0,70.0,95.0,93.0,93.0,93.0,92.0,92.0,93.0,89.0,85.0,85.0,90.0,95.0,96.0,97.0,96.0,99.0,99.0,99.0,92.0,92.0,93.0,98.0,99.0,99.0,99.0,99.0,98.0,98.0
root/EastAsia&PacificLaoPDR,root,0,7.0,7.0,7.0,6.0,6.0,10.0,11.0,23.0,20.0,32.0,47.0,46.0,46.0,73.0,68.0,73.0,67.0,71.0,71.0,42.0,50.0,55.0,42.0,36.0,41.0,48.0,40.0,52.0,59.0,64.0,69.0,72.0,82.0,87.0,88.0,76.0
